"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000025157.8",753.248302738296,-0.00535458433173484,0.052729899952221,-0.101547401694042,0.919115930890784,0.999942967225476
"ENSMUSG00000025158.7",2108.19849988465,-0.0207198860361782,0.0752737696604946,-0.275260374624927,0.783116205419051,0.999942967225476
"ENSMUSG00000025159.8",864.449925455007,-0.101361511742565,0.0642206229192573,-1.57833274009197,0.11448918817232,0.999942967225476
"ENSMUSG00000025161.16",86.3729027871169,-0.160154752654103,0.301266127438,-0.531605574168183,0.594999203298566,0.999942967225476
"ENSMUSG00000025162.18",5051.47256111784,-0.0145548833131523,0.0390428036047319,-0.372792985373322,0.709302523998753,0.999942967225476
"ENSMUSG00000025163.6",15.2096108642873,-0.0601375651563371,0.470771471890772,-0.12774258583428,0.898352687528049,0.999942967225476
"ENSMUSG00000025169.6",437.603622325288,-0.0595552269644007,0.116589578704824,-0.51081089430111,0.609483479935419,0.999942967225476
"ENSMUSG00000025170.13",828.54192650124,0.0694893855406091,0.295858251055846,0.234873914425636,0.814306596539417,0.999942967225476
"ENSMUSG00000025171.2",512.025237062617,0.0237306149534723,0.100580485431128,0.23593657210694,0.813481888786777,0.999942967225476
"ENSMUSG00000025172.3",24.6579255467712,0.00991958897845697,0.192565894253541,0.0515126991563543,0.958916982823537,0.999942967225476
"ENSMUSG00000025173.13",2020.14245193327,0.0330319316635768,0.073537317276435,0.449185976412576,0.653297502930725,0.999942967225476
"ENSMUSG00000025175.12",1584.6382651935,0.0945877412005079,0.0597736610712881,1.58243178525905,0.113551033353703,0.999942967225476
"ENSMUSG00000025176.14",33.1595166993044,0.0279383991344235,0.260772455887874,0.107137078719834,0.914680231876478,0.999942967225476
"ENSMUSG00000025178.9",3984.87449748744,-0.00522811471154524,0.0661617949347086,-0.07902014624459,0.9370165987819,0.999942967225476
"ENSMUSG00000025184.10",423.775644769328,-0.0225172314591697,0.142749786588484,-0.157739160227832,0.874662341366822,0.999942967225476
"ENSMUSG00000025185.14",2.22904291699152,0.13259554852896,0.411584656879138,0.322158628395851,0.747332524751212,0.999942967225476
"ENSMUSG00000025188.15",127.200168601464,0.0396472866913334,0.11946959390474,0.331860897785813,0.73999429769605,0.999942967225476
"ENSMUSG00000025189.9",4872.92604930709,-0.0914181091634885,0.0672936373851607,-1.35849558317452,0.174306483143688,0.999942967225476
"ENSMUSG00000025190.13",18713.7174036121,0.0167265119278364,0.0645956337752372,0.258941834769156,0.795680119199491,0.999942967225476
"ENSMUSG00000025192.13",224.184971679953,-0.0182047936190364,0.101325068957182,-0.179667221610571,0.85741382800755,0.999942967225476
"ENSMUSG00000025193.14",184.618019283854,-0.0377513270517308,0.130624804306059,-0.289005807528546,0.772576933344727,0.999942967225476
"ENSMUSG00000025194.5",1.33871582687684,0.334188872423174,0.57794959611807,0.578231864279913,0.563107588583611,0.999942967225476
"ENSMUSG00000025195.9",273.582326291907,0.0116225487012234,0.129539776248368,0.089721852529214,0.928508250168856,0.999942967225476
"ENSMUSG00000025196.4",12.2699024462494,0.0705591920321508,0.309237530963741,0.228171502379587,0.819512914925113,0.999942967225476
"ENSMUSG00000025197.9",3.4858695667358,1.14833474637054,0.544869544185631,2.10754071066103,0.0350707367010172,0.999942967225476
"ENSMUSG00000025198.16",537.464344817891,-0.00560319013776456,0.0855229086306728,-0.065516833179303,0.947762504191189,0.999942967225476
"ENSMUSG00000025199.16",295.591229223396,0.0593213168832834,0.129937072933246,0.456538811781293,0.64800256802223,0.999942967225476
"ENSMUSG00000025200.7",521.019432648879,-0.0383850239419628,0.0524802584355818,-0.731418348274323,0.464523661347204,0.999942967225476
"ENSMUSG00000025201.7",1.44693496131575,0.210806210206288,0.334175871883542,0.630824149625478,0.52815551121072,0.999942967225476
"ENSMUSG00000025202.8",566.802364345637,-0.00899614673312705,0.279114897911425,-0.0322309801463264,0.974287850423544,0.999942967225476
"ENSMUSG00000025203.6",47019.1131508417,-0.000873369819744965,0.140492014504149,-0.00621650862383477,0.995039975693638,0.999942967225476
"ENSMUSG00000025204.10",11090.5198618147,0.0412362579485783,0.0854906102224149,0.482348387048552,0.629558479394257,0.999942967225476
"ENSMUSG00000025207.16",2439.8251717593,-0.0475031878008388,0.212352877291525,-0.223699289629237,0.822991298735277,0.999942967225476
"ENSMUSG00000025208.9",2249.26207921905,0.0547578360315769,0.0660687601716716,0.828800720481137,0.407217180481169,0.999942967225476
"ENSMUSG00000025209.5",544.455059591042,0.0375920424638419,0.0493312960834825,0.762032329339687,0.446040709092552,0.999942967225476
"ENSMUSG00000025212.17",3406.61712199192,0.00591419494669414,0.0841254336833484,0.0703021035107576,0.943953208292357,0.999942967225476
"ENSMUSG00000025213.11",261.171740319754,-0.0577948276708087,0.105219654912752,-0.549277867511846,0.582814773705518,0.999942967225476
"ENSMUSG00000025215.10",6.27261179442771,-0.0413165015581123,0.522407760295142,-0.0790886060627621,0.936962146169451,0.999942967225476
"ENSMUSG00000025216.9",255.672068339695,0.06297505489981,0.299892843927506,0.209991856007852,0.833674029294124,0.999942967225476
"ENSMUSG00000025217.15",1711.82498420136,-0.0462483656171397,0.0601275688057891,-0.76917072377433,0.441791967675583,0.999942967225476
"ENSMUSG00000025218.6",647.748943998323,0.0289742448411205,0.0892664280009001,0.324581653931849,0.745497714107051,0.999942967225476
"ENSMUSG00000025220.8",4013.16746070321,-0.0137732903284385,0.122052259797169,-0.112847483129993,0.910151472651427,0.999942967225476
"ENSMUSG00000025221.16",4020.26206999912,0.118588806161477,0.358987804427642,0.330342158421095,0.741141441353156,0.999942967225476
"ENSMUSG00000025223.15",3931.30742937885,0.0548212518984176,0.0677705788773488,0.808924061245412,0.418558827831849,0.999942967225476
"ENSMUSG00000025224.16",2209.03915355919,-0.148731117593769,0.0862498971602097,-1.72442081081557,0.0846319033368122,0.999942967225476
"ENSMUSG00000025225.15",85.7576727968904,-0.23075139392327,0.163052960311319,-1.41519291328838,0.157011941777955,0.999942967225476
"ENSMUSG00000025226.11",1139.69285409036,-0.017317512503091,0.0855019973517085,-0.202539274396787,0.83949515805005,0.999942967225476
"ENSMUSG00000025227.14",816.255678132123,-0.00800667278326641,0.113825964230585,-0.0703413569776287,0.943921965901853,0.999942967225476
"ENSMUSG00000025228.5",9046.73586610897,0.0347118870550198,0.0568720484006442,0.610350568182219,0.541629605742719,0.999942967225476
"ENSMUSG00000025229.15",7.8530637865373,0.340201896583142,0.318792038998614,1.06715932321202,0.285899897263058,0.999942967225476
"ENSMUSG00000025231.17",624.288039789489,-0.026132147920727,0.101674667697342,-0.257017293614524,0.797165423033905,0.999942967225476
"ENSMUSG00000025232.8",1902.86538797578,0.0831606860665588,0.0877164059080953,0.948063081308761,0.343097341511273,0.999942967225476
"ENSMUSG00000025234.11",2085.19689046625,0.0596768806079914,0.108032924682072,0.552395307112286,0.580677545162485,0.999942967225476
"ENSMUSG00000025235.8",1650.96680493317,-0.0102660411819162,0.116473654482082,-0.088140457407005,0.929765041128765,0.999942967225476
"ENSMUSG00000025236.11",535.694410276405,-0.0388961883677821,0.0733115706151918,-0.530560019944818,0.595723706751051,0.999942967225476
"ENSMUSG00000025237.16",3996.30624293494,0.0499837909302966,0.0541259443734804,0.923471941392798,0.355761316005112,0.999942967225476
"ENSMUSG00000025239.3",240.195785270601,0.149432776010405,0.214190987996406,0.69766136011713,0.48538899822355,0.999942967225476
"ENSMUSG00000025240.10",1738.04132463917,0.0646287849398022,0.161612517650883,0.399899623365896,0.689230449697694,0.999942967225476
"ENSMUSG00000025241.16",843.952721665337,0.0942368809740988,0.157469773565502,0.598444252762574,0.549543545654988,0.999942967225476
"ENSMUSG00000025243.15",11.1931917434838,0.330200210599485,0.310604184350273,1.06309002658867,0.287741126879645,0.999942967225476
"ENSMUSG00000025245.14",716.522700597194,0.0826322245658814,0.143144902688848,0.577262780676851,0.563761952420844,0.999942967225476
"ENSMUSG00000025246.13",1513.7330421611,0.00195283171278295,0.0631123670749427,0.0309421402379673,0.975315682948956,0.999942967225476
"ENSMUSG00000025255.18",180.08865959849,-0.0345097079348506,0.196069821635208,-0.176007238885833,0.860288255421407,0.999942967225476
"ENSMUSG00000025257.5",14.0267287215406,0.44976897727941,0.231767054672926,1.94060790009233,0.0523058551280049,0.999942967225476
"ENSMUSG00000025260.10",1179.85770745875,0.0783291845172456,0.0948750936101581,0.825603238286124,0.409029197575532,0.999942967225476
"ENSMUSG00000025261.18",4141.07226227048,-0.0744742904159683,0.121918251786517,-0.61085431692685,0.541296030454884,0.999942967225476
"ENSMUSG00000025262.8",280.690038861119,-0.186875234726895,0.128463924647349,-1.45469037505972,0.145754998379701,0.999942967225476
"ENSMUSG00000025264.12",4003.20347442761,0.0047430618326514,0.0557740597428353,0.0850406417341835,0.93222908028702,0.999942967225476
"ENSMUSG00000025265.14",628.911785054379,-0.0644276840219928,0.0674906827821155,-0.954615976104269,0.339771934973768,0.999942967225476
"ENSMUSG00000025266.11",6341.13666702686,-0.0289294991528842,0.0798145681408014,-0.362458882216207,0.71700914475219,0.999942967225476
"ENSMUSG00000025268.15",2294.57376519337,-0.0402645880240359,0.0837885969843788,-0.480549734369495,0.630836547720278,0.999942967225476
"ENSMUSG00000025269.16",115.258212440221,0.1457395286273,0.108968869708607,1.3374418677281,0.181078445762757,0.999942967225476
"ENSMUSG00000025270.13",186.401704413812,-0.897563070133529,0.333948816761274,-2.687726457121,0.00719403029409745,0.999942967225476
"ENSMUSG00000025271.13",15.7894511320647,-0.0118780939798736,0.202071092748183,-0.0587817575405297,0.953125938706437,0.999942967225476
"ENSMUSG00000025272.16",2829.81581967628,-0.0839202607498223,0.105533299400773,-0.795201715726966,0.426496173923713,0.999942967225476
"ENSMUSG00000025277.14",1943.99324872247,0.00872507323688269,0.0572905542035303,0.152295144604222,0.878954154296632,0.999942967225476
"ENSMUSG00000025278.9",385.522336092669,0.0494863273693488,0.17314672688669,0.285805734010401,0.775026916137908,0.999942967225476
"ENSMUSG00000025279.7",1.03000792599963,-0.585465819938255,0.556929060219559,-1.0512394876781,0.293148611408657,0.999942967225476
"ENSMUSG00000025280.8",579.435098107039,-0.0878961753434125,0.0676256071272283,-1.29974693133694,0.193687719480432,0.999942967225476
"ENSMUSG00000025283.15",980.227585699817,0.0469951922867899,0.111136223282407,0.422861159924167,0.672396562054494,0.999942967225476
"ENSMUSG00000025287.15",536.578167030663,-0.0461350028731634,0.123350033431261,-0.374016946650223,0.708391708104079,0.999942967225476
"ENSMUSG00000025289.15",793.03068146028,-0.0218585455749267,0.0943198224690824,-0.23174922304473,0.81673279748921,0.999942967225476
"ENSMUSG00000025290.17",9931.18559619297,0.159751944209191,0.124358771019774,1.28460536316968,0.198930223589265,0.999942967225476
"ENSMUSG00000025314.16",2682.76974390398,-0.054431391011339,0.0915253340660372,-0.594713928845818,0.552034709574839,0.999942967225476
"ENSMUSG00000025316.16",761.203206105998,0.0836070128628737,0.0936429269047543,0.892827847509634,0.37194937096387,0.999942967225476
"ENSMUSG00000025317.7",2.80536817554996,-0.264159007485091,0.427352931218029,-0.618128455869468,0.536490665989546,0.999942967225476
"ENSMUSG00000025318.13",9936.94415292395,-0.022370417757425,0.10054057738652,-0.222501385400082,0.82392359490553,0.999942967225476
"ENSMUSG00000025321.14",793.471820995891,0.213416182747604,0.250541224807134,0.85182062517612,0.394313657050889,0.999942967225476
"ENSMUSG00000025323.10",437.617488253714,0.073545004913694,0.189196590037473,0.388722676762448,0.697481305495193,0.999942967225476
"ENSMUSG00000025324.8",85.3667080044503,-0.136210105240841,0.178128874988904,-0.764671675208893,0.444467076820686,0.999942967225476
"ENSMUSG00000025326.12",1851.53655570488,0.168329381242219,0.167443321309327,1.00529170065407,0.31475641023633,0.999942967225476
"ENSMUSG00000025328.9",6.37361444076407,-0.0678325395956023,0.27976495584181,-0.242462603622012,0.808421730421767,0.999942967225476
"ENSMUSG00000025329.3",30.9954493938116,0.139257666996144,0.331126724733061,0.420557015168158,0.674078587613792,0.999942967225476
"ENSMUSG00000025330.6",2.35000056431791,-0.722529666975291,0.373607867607914,-1.93392519167598,0.0531223262722997,0.999942967225476
"ENSMUSG00000025332.14",1521.98197799749,-0.0313483652505002,0.102288087251357,-0.306471321273868,0.759245812285302,0.999942967225476
"ENSMUSG00000025333.10",1.80872675335517,-0.354360732181873,0.456009745734768,-0.777090260671716,0.437105519632347,0.999942967225476
"ENSMUSG00000025337.10",2604.80254951538,0.011947510986691,0.0808112898694237,0.147844577236621,0.882465428334736,0.999942967225476
"ENSMUSG00000025340.14",1619.76419609131,0.011908296091951,0.0506672204900363,0.235029590665878,0.814185766376061,0.999942967225476
"ENSMUSG00000025348.9",511.497245966076,-0.262828504598822,0.198459544514343,-1.32434298003656,0.185389162371634,0.999942967225476
"ENSMUSG00000025350.15",204.295339079801,0.0359319126275985,0.245877404619764,0.14613751386861,0.883812832512822,0.999942967225476
"ENSMUSG00000025351.14",1900.2448337783,0.0582753755467491,0.235909727134199,0.247024047099163,0.804889613767128,0.999942967225476
"ENSMUSG00000025352.6",1122.91515345034,0.0627579367188319,0.127196817438455,0.493392350395858,0.621735386384787,0.999942967225476
"ENSMUSG00000025353.5",175.313847420757,0.120274960581458,0.169403031579007,0.7099929644728,0.477708499066006,0.999942967225476
"ENSMUSG00000025354.5",2343.76118635375,0.0137824659684231,0.0394900540307674,0.349011068905728,0.727080999679124,0.999942967225476
"ENSMUSG00000025355.7",19.972580036309,0.190257105018696,0.230125101752022,0.826755115240372,0.408375875234312,0.999942967225476
"ENSMUSG00000025357.8",264.297135987875,-0.101345568157415,0.0852571839463477,-1.18870414745568,0.234556107986969,0.999942967225476
"ENSMUSG00000025358.16",34.0682656074612,0.130434326146502,0.273534621083804,0.476847594756716,0.633470651302606,0.999942967225476
"ENSMUSG00000025359.10",25.562828667489,0.0434210881583372,0.314226003645517,0.138184261183302,0.890094793518926,0.999942967225476
"ENSMUSG00000025362.6",4482.79369935039,0.109685629886107,0.116639579152048,0.94038087828767,0.347022226956379,0.999942967225476
"ENSMUSG00000025364.13",2754.0893984681,-0.0240814410948971,0.0572645923261017,-0.420529337880583,0.674098801958762,0.999942967225476
"ENSMUSG00000025366.8",770.292953254965,-0.244469295588156,0.143726230985299,-1.70093721871243,0.0889547767961334,0.999942967225476
"ENSMUSG00000025369.15",10967.2125637865,-0.0885067764417911,0.0464939778421824,-1.90361807161812,0.0569599434811786,0.999942967225476
"ENSMUSG00000025370.7",325.839955795399,0.343541885879152,0.357912520109526,0.959848752354411,0.337131341688202,0.999942967225476
"ENSMUSG00000025371.12",1474.00283950328,-0.0136359874628524,0.0760816398066455,-0.179228359135095,0.857758396876775,0.999942967225476
"ENSMUSG00000025372.16",6769.66796050458,0.0550351771883577,0.154860145427992,0.355386319935676,0.722300195975175,0.999942967225476
"ENSMUSG00000025373.14",3073.57014610989,-0.00357452998535022,0.0899214710866319,-0.0397516849107869,0.968291095613338,0.999942967225476
"ENSMUSG00000025374.13",2409.08925224711,0.0464806688586222,0.0866478645643721,0.536431787353409,0.591660167379131,0.999942967225476
"ENSMUSG00000025375.15",9958.95099218688,-0.0613116737815463,0.0918684149268171,-0.667385780307492,0.5045257464088,0.999942967225476
"ENSMUSG00000025377.14",531.282827403307,-0.0336479817547261,0.0620941560129846,-0.541886449792311,0.587896731917807,0.999942967225476
"ENSMUSG00000025380.2",12.0542208740926,0.0311467905590155,0.230347718210363,0.135216405879788,0.892440776201552,0.999942967225476
"ENSMUSG00000025381.3",1656.41169586346,0.0759804789054758,0.0839703690104043,0.904848696044929,0.365545549655464,0.999942967225476
"ENSMUSG00000025383.2",19.2557923767879,-0.2157039970826,0.459677779796548,-0.469250432722831,0.638890640687258,0.999942967225476
"ENSMUSG00000025384.15",589.045206187865,-0.0157617642150127,0.166818143751,-0.0944847116782421,0.924724126425587,0.999942967225476
"ENSMUSG00000025386.2",10.5844386332248,-0.238299477931865,0.192761035724243,-1.23624298363269,0.216368257606786,0.999942967225476
"ENSMUSG00000025393.12",67598.0859246233,-0.0276154690276743,0.0705942978648329,-0.391185547033129,0.695660090651685,0.999942967225476
"ENSMUSG00000025395.14",252.198898419071,-0.0564509882911542,0.118073359737874,-0.478100973974799,0.632578338891503,0.999942967225476
"ENSMUSG00000025400.11",311.238553083316,0.154284259842314,0.437341412040693,0.352777613998187,0.724255167579468,0.999942967225476
"ENSMUSG00000025401.9",9.04860630478489,-0.257164567737893,0.263508949143035,-0.975923468915291,0.32910239101999,0.999942967225476
"ENSMUSG00000025402.12",2170.97078800163,-0.115164274596414,0.187133289784753,-0.615413081920803,0.538281954223073,0.999942967225476
"ENSMUSG00000025403.5",812.568007629404,0.107002016635157,0.109509718325406,0.977100647060406,0.328519327463887,0.999942967225476
"ENSMUSG00000025404.15",6274.80266432113,-0.01418657258935,0.0675326307681853,-0.210069894034592,0.833613122276921,0.999942967225476
"ENSMUSG00000025407.7",134.113218634631,0.0172680653742867,0.289336877902891,0.0596815224503884,0.952409288447212,0.999942967225476
"ENSMUSG00000025408.15",1188.85316738946,0.204869009180292,0.0816929799193691,2.50779209403915,0.0121488125039418,0.999942967225476
"ENSMUSG00000025409.14",548.385096604947,-0.0328509251039063,0.140172294501875,-0.234361042748479,0.814704699882774,0.999942967225476
"ENSMUSG00000025410.10",12844.0169263148,-0.0397836804606963,0.09025917769375,-0.440771581098185,0.659378369366033,0.999942967225476
"ENSMUSG00000025413.13",1533.99468094831,0.0361417448332214,0.0931704250340421,0.387910056437074,0.698082595779266,0.999942967225476
"ENSMUSG00000025417.8",4411.56917393834,0.00647963583801509,0.0722917316627097,0.0896317696226591,0.928579837499503,0.999942967225476
"ENSMUSG00000025418.7",0.660724949321758,0.627492880979473,0.750776110979349,0.835792284547973,0.403271767725238,0.999942967225476
"ENSMUSG00000025420.13",113.187283708638,0.0183809160361026,0.128826009971315,0.142680162493547,0.886542784442336,0.999942967225476
"ENSMUSG00000025421.15",3401.85938838601,0.0276898744676847,0.0463803077519825,0.597017911475611,0.550495422130365,0.999942967225476
"ENSMUSG00000025422.10",18078.1148072203,0.00758310445510014,0.152631043281187,0.0496825828617973,0.960375336180144,0.999942967225476
"ENSMUSG00000025423.16",956.526759606667,0.0427616445816946,0.0780476738313245,0.547891339774078,0.583766515646969,0.999942967225476
"ENSMUSG00000025425.18",4503.18971102436,-0.0994904215619259,0.19810946538919,-0.502199232966859,0.615527382445125,0.999942967225476
"ENSMUSG00000025427.15",866.861682651512,-0.01552430841584,0.150040825757835,-0.10346722858548,0.917592157668627,0.999942967225476
"ENSMUSG00000025428.15",49550.9028954607,-0.0177876898353031,0.0638378185090652,-0.278638748170526,0.78052207315604,0.999942967225476
"ENSMUSG00000025429.9",357.880671735453,-0.092332451160463,0.119169527670639,-0.774799170268189,0.438458339659314,0.999942967225476
"ENSMUSG00000025431.4",0.79171657386361,0.956268903121488,0.813565966312356,1.17540426064768,0.239833019727731,0.999942967225476
"ENSMUSG00000025432.11",22.6751359370786,-0.0965121140360039,0.273888473018443,-0.352377421993605,0.724555232133558,0.999942967225476
"ENSMUSG00000025436.12",256.796023324921,0.110698489692878,0.0854611290439617,1.29530806497928,0.19521397814478,0.999942967225476
"ENSMUSG00000025437.15",2885.9184539998,-0.0215970892971806,0.105314389877414,-0.205072538732072,0.837515451375678,0.999942967225476
"ENSMUSG00000025439.5",2623.51715010397,-0.00846827297175343,0.0575628829325623,-0.147113426922596,0.883042492037658,0.999942967225476
"ENSMUSG00000025451.15",2427.97617651358,0.0601540109871758,0.108500526903953,0.554412155439812,0.579296809088434,0.999942967225476
"ENSMUSG00000025453.18",126.231510998634,0.13530188207601,0.441624708160524,0.306372989499559,0.759320671453531,0.999942967225476
"ENSMUSG00000025461.11",1.47609587933769,-0.0663480546480042,0.561127595148368,-0.11824058417669,0.905877033963918,0.999942967225476
"ENSMUSG00000025464.15",459.573154466563,-0.00759285215564632,0.0524221414311076,-0.144840556840371,0.884836760114032,0.999942967225476
"ENSMUSG00000025465.13",2368.37932575819,0.0184449825076604,0.0800549798506902,0.230403936670298,0.817777902418602,0.999942967225476
"ENSMUSG00000025466.19",1149.63136125639,0.117473151968368,0.0926302819064627,1.26819382982113,0.204728739944114,0.999942967225476
"ENSMUSG00000025468.15",6804.26818112224,0.0214218544836528,0.165663935354408,0.129309100606748,0.897113070650433,0.999942967225476
"ENSMUSG00000025469.10",4.38634790215515,0.528272314401779,0.428719603995008,1.23220937293068,0.217870882944217,0.999942967225476
"ENSMUSG00000025470.11",467.655235537041,-0.00814862993042818,0.0857202125514141,-0.0950607760747294,0.924266553097857,0.999942967225476
"ENSMUSG00000025473.16",13.1429473193574,-0.116063892578747,0.278843729940002,-0.416232750163398,0.67723969704098,0.999942967225476
"ENSMUSG00000025474.9",1105.5894821718,-0.0780707860501077,0.063340591205857,-1.23255537347887,0.217741695313087,0.999942967225476
"ENSMUSG00000025475.17",2360.46235765207,-0.0229769647202967,0.154200605300334,-0.149006968393832,0.881548134370884,0.999942967225476
"ENSMUSG00000025477.14",9877.3089343563,-0.0156522663840828,0.293343315448085,-0.0533581832610496,0.957446522644843,0.999942967225476
"ENSMUSG00000025478.15",1749.37494100794,-0.0887362956201544,0.134646570153251,-0.659031236511685,0.509875710310199,0.999942967225476
"ENSMUSG00000025479.9",3.2271241229939,0.0999591634083925,0.485506453510027,0.205886374291682,0.836879669178276,0.999942967225476
"ENSMUSG00000025480.5",26.2229066908007,-0.453228866760654,0.26723350198893,-1.69600317096256,0.089885279547197,0.999942967225476
"ENSMUSG00000025481.12",25.8881087838936,0.024421920222558,0.411090837402213,0.0594076004634068,0.952627459459139,0.999942967225476
"ENSMUSG00000025482.11",0.811594000734335,-0.497950004112381,0.91642805171744,-0.543359626736866,0.586882217635575,0.999942967225476
"ENSMUSG00000025484.9",1082.44622597424,0.0796191123448837,0.0828636879747014,0.960844421614348,0.336630399353192,0.999942967225476
"ENSMUSG00000025485.13",1833.27653297309,-0.0188302471694456,0.056928218426697,-0.3307717629297,0.740816891314556,0.999942967225476
"ENSMUSG00000025486.17",2580.44950704961,0.0677862867752401,0.0802396861881939,0.844797506015345,0.398223907322395,0.999942967225476
"ENSMUSG00000025487.15",4019.66171309608,0.024361069288468,0.0771982564417339,0.315565019358369,0.752332692396511,0.999942967225476
"ENSMUSG00000025488.9",59.4793920952264,0.00110621012506679,0.301591026736434,0.00366791458299429,0.997073434146026,0.999942967225476
"ENSMUSG00000025491.14",40.0082536424901,0.248195482128906,0.379382462849881,0.65420915944424,0.512977061288855,0.999942967225476
"ENSMUSG00000025492.6",170.644910168724,0.122440158066954,0.362203194995255,0.33804273335733,0.735330984789325,0.999942967225476
"ENSMUSG00000025494.8",16.1533559512856,0.224228919988775,0.311504521511266,0.71982557075232,0.471632398829677,0.999942967225476
"ENSMUSG00000025495.15",2160.11971736546,-0.0050555376190608,0.0796361855010511,-0.0634829203238781,0.949381959415538,0.999942967225476
"ENSMUSG00000025496.5",50.8933761255478,-0.0586842708823547,0.341300700968009,-0.171943013055386,0.863482330593613,0.999942967225476
"ENSMUSG00000025498.15",31.7974984275532,0.155545162018569,0.203272468699635,0.765205258801718,0.444149328711527,0.999942967225476
"ENSMUSG00000025499.18",5519.15148433782,0.106035547650897,0.100700133626188,1.05298318713772,0.292348697754795,0.999942967225476
"ENSMUSG00000025500.12",2.55955943956732,0.297814605171423,0.382382624678202,0.778839272370317,0.436074400351346,0.999942967225476
"ENSMUSG00000025503.5",4014.58770131594,0.0327700961938165,0.10005799260624,0.327511029756286,0.743281402024531,0.999942967225476
"ENSMUSG00000025504.14",1413.3080459376,0.0348986324831982,0.381680777153852,0.0914340846385641,0.927147679544576,0.999942967225476
"ENSMUSG00000025505.16",847.894974333346,-0.00798562067047846,0.065670319047248,-0.121601673120135,0.903214488366574,0.999942967225476
"ENSMUSG00000025507.13",43.4972133851252,-0.0554928238399028,0.129944397288372,-0.4270505308263,0.669342523311056,0.999942967225476
"ENSMUSG00000025508.13",8021.12317024698,0.114381708726988,0.130763578412365,0.874721463848926,0.381725478477161,0.999942967225476
"ENSMUSG00000025509.15",725.924384650335,0.0316596528755505,0.155963886034576,0.202993485738947,0.839140123844761,0.999942967225476
"ENSMUSG00000025510.14",789.832626942242,0.0545207618043392,0.209711306307361,0.259980078157691,0.794879140682801,0.999942967225476
"ENSMUSG00000025511.15",1350.32225335175,-0.022324475540704,0.231047517967461,-0.0966228754028338,0.923025889546481,0.999942967225476
"ENSMUSG00000025512.15",2180.42654674766,0.0165430514656609,0.0852171464433512,0.194128202552031,0.846075499225422,0.999942967225476
"ENSMUSG00000025515.15",2.33201389724214,0.375451389369541,0.475442896791939,0.789687661552854,0.429710198844626,0.999942967225476
"ENSMUSG00000025519.5",1.70687105875539,-0.303190883203274,0.49494308373064,-0.612577270335749,0.540155891231922,0.999942967225476
"ENSMUSG00000025521.15",838.939943154048,0.053374976447975,0.0749690188122297,0.711960451045252,0.476489266636357,0.999942967225476
"ENSMUSG00000025525.12",144.542066988884,-0.057085625583763,0.121792512470298,-0.468712110670061,0.639275429218352,0.999942967225476
"ENSMUSG00000025529.14",135.580146735413,-0.0533797586646221,0.21741241160882,-0.245523051189303,0.80605146201745,0.999942967225476
"ENSMUSG00000025531.14",647.853826208054,0.0170241018441996,0.182282266312564,0.0933941748069334,0.925590418123263,0.999942967225476
"ENSMUSG00000025532.13",952.72379276276,0.0153834783366178,0.0836947595460633,0.183804558613388,0.85416677981353,0.999942967225476
"ENSMUSG00000025533.15",956.367241547777,-0.0288065301113908,0.118500221795582,-0.243092626114095,0.807933643422515,0.999942967225476
"ENSMUSG00000025534.17",515.958824999533,0.0252851840128559,0.0961486450905057,0.262980138607827,0.792565887558051,0.999942967225476
"ENSMUSG00000025537.12",342.941456421175,0.0333819207952228,0.195532435406714,0.170723188333369,0.864441428851576,0.999942967225476
"ENSMUSG00000025538.15",578.786659346229,0.0285782930867415,0.0844459691959321,0.338421044353626,0.735045917619633,0.999942967225476
"ENSMUSG00000025544.13",3418.74793899261,-0.0256832822255101,0.0986354032522097,-0.260386041712002,0.794566008811309,0.999942967225476
"ENSMUSG00000025545.10",1081.34078528753,0.0204475094129207,0.0806122274369742,0.253652703355795,0.799763876418023,0.999942967225476
"ENSMUSG00000025551.13",1088.85549527459,-0.0490978010530797,0.11597634922237,-0.423343219391575,0.672044865623779,0.999942967225476
"ENSMUSG00000025555.14",1113.29690670957,0.00896485415380116,0.113388168318008,0.0790634004128046,0.936982194588781,0.999942967225476
"ENSMUSG00000025557.10",1.95566944234489,-0.368404592444662,0.500075199047009,-0.736698386856074,0.461305788055259,0.999942967225476
"ENSMUSG00000025558.19",1958.26280755353,-0.0656423908229595,0.131306082064767,-0.499918890204806,0.617132190503108,0.999942967225476
"ENSMUSG00000025571.13",1487.12653604789,-0.16326518321451,0.0796198400250994,-2.05055904612521,0.0403099080850982,0.999942967225476
"ENSMUSG00000025572.17",108.894664440624,-0.0384412555753299,0.203558391918697,-0.188846331575874,0.850213257771905,0.999942967225476
"ENSMUSG00000025574.13",4.15807137435953,-0.0725864626694219,0.373167980182883,-0.194514177325312,0.845773295827995,0.999942967225476
"ENSMUSG00000025575.14",2088.28019986595,-0.0273710506301009,0.0633535964689158,-0.432036256118947,0.665715062410368,0.999942967225476
"ENSMUSG00000025576.17",13315.6840408533,-0.145205412729512,0.182807198530955,-0.794309052905946,0.427015535076631,0.999942967225476
"ENSMUSG00000025577.7",67.7444662213417,0.220680998941693,0.180072722342901,1.22551042751197,0.220382963679103,0.999942967225476
"ENSMUSG00000025578.9",539.791719168007,0.0902916073636085,0.0841313261502719,1.07322220503613,0.283171430108456,0.999942967225476
